"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58577140338453","4.4416368493789","4.44524774249655","4.23434983410923","4.19563338638046","4.19592043444992","4.32795175892133","4.41062583395803","4.4330900029472","4.43082975679436","4.55394909635978","4.57347610369041","4.72704889986781","4.6649778706261","4.69614456858431","4.9299171167085","5.16425159511165","5.2774557458002","5.19585594420211","5.17678421440551","5.38660582131646","5.49053837141898","5.49631052302369","5.60220482446287","5.67102869562679","","","","","","","",
"Afghanistan","AFG","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Africa Western and Central","AFW","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77244130632697","5.54105917491802","5.48253903452213","5.29988532802387","5.34895323268984","5.29835136043509","5.28846059279646","5.3341181573481","5.43644090796585","5.26834814782814","5.41785816542117","5.43844162534552","5.77486864993512","5.82667553020762","6.1221299601603","6.21770125134093","6.44823148512884","6.57246497511636","6.608911435629","7.02510407443388","7.03109841112049","7.02622773408037","7.02596709106262","7.31252467284229","7.68429836541255","","","","","","","",
"Angola","AGO","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5982412454998","11.439282913597","10.7116935969918","7.86226917955715","7.86011702050525","9.04635950270082","9.98201574251945","10.4799074602635","10.999287352824","10.7003579949648","10.7352766315978","10.7153211370821","11.641987510516","11.1112886181759","11.9822246190596","14.262539271339","14.5007574733472","15.4990903113989","15.9181821507785","14.7734742416628","14.7683329244297","14.71232541361","14.5515455099943","15.2525996717614","15.1307475110292","","","","","","","",
"Albania","ALB","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93651597947824","6.10530069715543","7.80664306711456","8.72853783238723","8.8891429429104","10.7243192612336","10.9631291667922","11.4435012555491","11.2963163643555","9.50364628789131","10.1528110796802","10.7868521638545","10.2342700086695","11.0392552229712","10.5973622740282","11.1752611603761","12.1242042045458","13.4612374302524","13.9486061180826","14.0864975556852","14.7450546369134","14.4512957610792","16.3251244505086","14.1805732085067","14.3346411479704","","","","","","","",
"Andorra","AND","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.98101903720229","9.61830319509489","9.16069726974822","8.73207301273514","8.48679998403389","8.54677775060194","8.61241019561652","8.71429829811558","9.10012817660003","9.18576116169258","9.38455377811187","8.8784116528268","8.50437456724505","8.79248941332737","8.97893849462303","8.96750956016929","8.85409763452443","8.85600126646336","8.67996984663226","8.24651002157119","8.11439738422904","8.29770777649584","8.01481946467971","8.22840411337207","8.10791827070378","","","","","","","",
"United Arab Emirates","ARE","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.85180275052403","8.64039097680305","9.38110656617179","9.03214674564531","8.71368594138604","8.74876071278177","8.76675725851182","8.97880158019703","8.80586290553296","8.87405213484558","10.0617933630553","7.99976342524022","8.26157118640643","9.13633261805372","9.38325025704782","9.25393002403949","9.79025793580719","9.3077733032738","8.11863122937959","7.61158208978046","7.51584463507096","7.70605687951138","7.59552494301724","7.80172341574805","8.06617108098089","","","","","","","",
"Argentina","ARG","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0162614392265","10.6039399186673","10.8835057336648","11.7424904271436","11.6826472426907","11.1890287451675","11.3871928372788","11.9288664812262","11.9784719326778","11.3780615588908","11.1560285917172","11.2106330154864","10.2780246382592","10.4545775576711","10.4342462581801","11.2900176822319","11.2127277167693","12.0664098964286","11.9234937652431","11.5367300971119","12.1957024005697","12.6265290228687","12.4529241197335","12.4168110222818","11.6014750732522","","","","","","","",
"Armenia","ARM","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37775861426874","1.99184817376412","2.28025648869631","3.91782499668892","6.56762291040489","5.88497181783535","5.75291059571164","5.68605446987061","5.99029660395758","6.40001221094876","6.16821987530382","6.79021478489671","8.21647096061892","8.87112017367274","9.2712768687097","8.80488380571196","9.7868343842631","9.97987435005947","10.1314406223615","10.0170249520907","10.7600252962918","10.3017537905456","10.095398820792","10.6810733782927","10.8472601120425","","","","","","","",
"American Samoa","ASM","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.78147121836545","","","","","","","","","","","","","","11.1554804798281","11.7042708632469","12.638170472196","13.5315850694725","","","","","","","","","","","","","","",
"Australia","AUS","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12587163553659","6.18862451810084","6.10127300892863","6.05642601587083","6.30191747930506","6.41853830007476","6.25662121507932","6.33974959232436","6.46412370649461","6.63965734405541","6.7761916582029","7.06875746295515","7.10193751907851","7.23423578437788","7.41333878925405","7.59299154893489","7.49127939747117","7.51654856758051","7.50708812469319","7.62198870103966","7.76186652650582","7.90313844023654","8.31537575530669","8.54814893985786","8.85531270821731","8.6741927843414","","","","","","",
"Austria","AUT","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5719974578556","11.243844190621","11.946815666794","11.8738348170803","12.1920839545274","11.982852440954","11.5403683886198","11.8681311345021","12.0883282326929","12.5453811452542","13.0149492607381","12.472913522655","12.5658862628589","11.9873219220187","12.1353520906567","12.088167932444","12.4645832291342","13.0772222407149","13.1855399608096","13.4356749946279","12.7970673522672","13.5595350434917","13.7125366010548","13.5231317010168","14.0654499108787","13.913077051603","","","","","","",
"Azerbaijan","AZE","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41167549190618","2.41717605600597","2.30878254647911","1.98126109057594","1.75300251740309","1.64548544642578","1.97224684204956","2.16583950005164","2.29503251229998","2.65041658760571","2.84909911614176","3.09040836218724","3.34851201480887","3.50854560526078","3.64517498779047","4.44173285836002","6.06189492244034","8.27751818061299","8.33536814666056","10.1680400181322","11.005595402024","10.1608986338618","9.52372437950472","9.94006773982745","9.89824900407286","","","","","","","",
"Burundi","BDI","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.38210111342794","7.19609476967548","7.22661669419432","7.33047294017796","7.13075938211107","7.17283829015982","6.90127642254216","7.16260803290833","7.18388677252947","7.4087317449372","7.58889076606782","7.69368678062158","8.1418809140554","7.89994744553463","8.14242061804931","8.34150315839861","8.63040825044184","9.10450355505114","8.87744642704278","9.05687434098886","8.66013167095316","9.45637893598762","9.94965248538051","9.64581083381588","10.3539358786531","10.5500523086322","","","","","","",
"Benin","BEN","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.51848202752159","6.69182543345826","6.72381807671863","6.9527920380465","6.9423484759594","7.20395149019398","6.45405614678836","6.57740868658168","6.93201690363659","7.0001741152838","8.58201949724972","8.50005753168118","8.29180635027955","8.13275906971944","8.13495832077677","8.24525580633344","7.26337999967506","7.08051932978726","7.26581855014339","7.0857247451434","6.81051764481371","6.82476279010861","6.9052091066008","7.08164501370205","7.13992744234188","","","","","","","",
"Burkina Faso","BFA","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.555477715358","15.2814259419731","15.2657452906945","15.1398105826288","15.0594042677586","14.5503894150903","15.1189305243094","15.1225564048865","15.257409275244","15.7608561320458","16.038326628815","15.4062525681208","15.6235650564783","15.5297288581806","16.0464207959232","16.463371036334","16.3909838830151","16.7962924965612","16.9650696076328","16.9393067023781","16.5124453273384","16.9457906136838","17.2017920952943","17.8570903227888","18.1370098332605","","","","","","","",
"Bulgaria","BGR","GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.86425678290672","4.56014039378066","4.52503940920526","4.1571579020471","4.36537261946439","4.13787651217176","4.37730470993182","4.14729765892069","4.47290347234966","4.48111545846562","4.61328163323429","4.59583082209013","4.99345647485861","5.12778903302405","5.61510977716465","5.69027300709652","5.91081226519878","6.41104581702021","6.89654845701571","7.55668143116693","7.51596945107992","7.1318007456557","7.52579858539222","8.12087941497467","7.75178855024063","","","","","","","",
