"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","812753260860.106","848109201978.283","868429420726.231","907254669564.921","976156399682.117","1072337193570.36","1104437659977.47","1157850113726.48","1212132836397.83","1280877514824.93","1349838572624.33","1414651116818.47","1473147423024.3","1550119106330.61","1653554623600.69","1753373345236.57","1802713133013.88","1862696329608.08","1936941064941.93","2032886782086.56","2173859634345.99","2273070780512.87","2281265846271.32","2336521448418.73","2411193147278.56","2447881119348.21","2483816324003.26","2540350947693.59","2596237599115.04","2644768551797.06","2783493984526.5","2904141259444.1","3032400412699.75","3146307264913.09","3243778128897.51","3317248751867.82","3492153237056.25","3679339771929.49","3797332757513.8","3913461015182.7","4073588390672.31","4152004372288.01","4231189504173.75","4398154651854.33","4642844994081.47","4909438009229.64","5179420989467.11","5487828808737.89","5701991483683.63","5803138150783.51","6109252532441.25","6482901776145.84","6751721675956.69","7051581209233.54","7319809508577.63","7658257545283.62","7958987110534.98","8314531390296.64","8627942995113.18","8837227391527.5","8539710589135.62","9128537820089.6",
"East Asia & Pacific","EAS","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5756107553413.96","6047738879731.64","6237393245898.14","6301804546624.75","6632463956451.59","6978108275411.01","7252983742603.09","7579992038166.42","7816593719727.49","8136254211705.6","8566745672759.04","8959437372698.12","9493251274899.46","9823232822236.22","10229501080974.5","10797217632541.5","11431140917922.6","12009439415676.1","12563842411527.4","13091101342937.6","13765312056999.9","14436925342968.7","15100858971746.3","15867309445584.8","16519200526692","16294340891044.4","17269045143590.3",
"Europe & Central Asia (excluding high income)","ECA","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1092344742938.02","1040876272208.55","1010351843272.83","1003105338404.04","966070508913.06","961820714729.167","972597540070.234","1000317328702.74","997902815100.971","994079410880.219","1043166324697.73","1072800060395.36","1133647794574.3","1206737070957.94","1317968019842.48","1424147469161.68","1541414146724.23","1685282718879.93","1787215686301.54","1728950732270.46","1819150090308.81","1947219104359.66","2055374628173.31","2160071628534.32","2189792270345.29","2130504067986.95","2156524776369.59","2248370380696.96","2318489031833.35","2396927192379.34","2363072217528.79","2572684455624.94",
"Europe & Central Asia","ECS","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","5622652577871.76","5882281723384.29","6179051670748.11","6487618652378.18","6620281460137.11","6781322044922.68","7038459775626.52","7215597491290.87","7461622569186.33","7731651038804.91","7892459861238.91","7980776552363.18","8064512656451.01","8185857079807.33","8309454916883.19","8512216264745.69","8816391014000.57","9116195811584.92","9424434453180.79","9679251393799.34","9952787222909.03","10065727172143.3","10212296423843.4","10241076637298.7","10373276804074.2","10519868434202.8","10752892963115.3","11000644754377.7","11309917300856.4","11631720522803.1","12000840314426.1","12272098541831.2","12520559591173.3","12805408535672.3","13161803416473.1","13520099030500.1","13878555606425.3","14300866764738.2","14522376598197.2","14415775216285.7","14643812098082.3","14797014782041.2","14890222231315.4","15021234568796.2","15229199811518.8","15442345434723.6","15768155747932.1","16107827591178.1","16409946051475","16715696983618.5","15808531198768.5","16643022006573.7",
"Ecuador","ECU","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","8451862269.79105","8948341629.66375","9507313235.92691","9705886357.91636","10589960262.6629","10915363680.426","11000413991.9561","11411098805.0399","11983892303.9415","12692966697.816","13683986617.775","14307298616.9631","14090232873.0031","14966410385.7423","18599393914.3613","20842157513.5712","22486941542.2423","23351910078.0252","24156212224.9049","25700627710.5116","27495554331.9611","29159276113.6645","29938925547.635","29237643257.3898","29703317496.0318","30675792293.7897","30765019409.288","32262251645.7555","31503833829.5304","32009455088.8735","33536494901.0991","34753899566.3245","35096436895.527","36129520383.7505","37446463297.4509","38654593994.2967","38772326952.5105","41153040479.5457","43370022728.1163","38690343101.8452","39204605054.0336","41423778435.9527","44054175618.7992","45255686475.3936","48039035179.8326","50105507535.815","52246308144.893","54567927213.629","57960478538.3527","58484613959.7597","62671958447.3965","66248376398.0163","69060768525.7355","72548102903.3115","75065898067.0506","75319038000","73833542470.1008","76510326382.1924","78321027193.5609","78189709771.4977","72260981405.1936","77903539593.9602",
"Egypt, Arab Rep.","EGY","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","33828135621.3903","35293045825.2545","37061951818.3545","39811080735.1307","42633629247.4898","44916107244.7805","47716751277.7776","48621864682.2239","50344770983.7073","52416878899.323","54451494373.429","56479377720.8364","58484175175.6275","59931430229.5508","58774748818.2671","60231334092.5823","67077866377.9068","68953397367.0163","68008664401.349","64685064626.8339","71636866383.4343","71795873392.59","73192367815.0195","79142671905.2143","84108796205.7147","88137780151.1695","91731093871.7014","95505443103.0877","100193048673.661","104885634035.119","109757371176.852","114359499640.067","118448863811.639","122246369404.408","127454522372.229","131941048878.737","137378953759.998","143338652097.636","149031332987.932","155778042162.797","163458705683.038","170140026551.214","173699860137.982","177821110931.542","181539636969.551","189871072225.763","201358878436.725","213794059772.304","225227261837.576","237965305600.614","247857364990.137","261122203925.638","277157510186.302","286090347377.397","299793784524.395","310229110512.129","324417891954.723","337442540139.675","340987167039.414","344888236867.618","369888747822.481","394672491970.874",
"Euro area","EMU","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","3370896013985.36","3545479476771.42","3724824786091.46","3918880005637.67","4032912133095.51","4148932866308.75","4336267536596.71","4478881994181.5","4633136770397.7","4808325283427.16","4933003927697.85","4996855507297.57","5049180122559.49","5107929338529.42","5175875328690.43","5291093623343.88","5459837151922.18","5646517449617.3","5828695169331.4","6000812946252.5","6185485714316.99","6360180462028.43","6502597657910.93","6487383458030.76","6582794612758.74","6683584507462.94","6817736316388.62","6939580890398.66","7142867069990.25","7354008267932.84","7561328756686.12","7712514267815.34","7798402456843.34","7904611570923.32","8033962841000.72","8184249966628.94","8352384435230.19","8512320546676.82","8587115018716.03","8572432595730.66","8648009376135.43","8656834829038.49","8588218923518.25","8553630216149.21","8626359715979.67","8775160668781.77","8949469604440.53","9092181022331.51","9216037378614.46","9350090738161.96","8852450466004.3","9200225069495.51",
"Eritrea","ERI","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","287488717676.253","301790810379.388","325377657557.346","350061180561.785","370131394457.033","378756414814.885","400755798686.759","408324083463.167","415034067929.106","422488820689.468","432271948383.528","431833754033.966","435788500671.797","439871589103.738","440769978333.97","452637884078.054","469182915893.77","500193848895.793","523357626603.914","554905760228.781","577635010527.444","598244794965.071","612998548175.721","607591711009.104","613407407004.455","624939792721.875","638364898698.437","656120433487.109","683757290079.687","715044444082.421","746891902094.921","775779179715.234","800859718607.812","824099575614.843","861643272807.812","900065704210.156","937796909081.64","975740030915.234","984221147451.171","967751538102.734","974288788054.296","956704118250.781","922739709642.968","898190627424.999","908124096334.765","932692040271.875","953908145766.406","978041160650.39","995942041627.734","1008653730815.62","924417293133.593","971506129724.609",
"Estonia","EST","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6738616555.59492","6863667534.47148","7389280404.68594","7831821825.75351","8568028009.19882","8893300574.80468","8944104060.55351","9313225685.10976","9849370051.68203","10636948900.9891","11515569940.0492","12292369871.6238","13289108543.507","14745466258.8703","15910814276.2031","15527069271.7484","13791544798.9492","13638997871.6172","14032451113.8648","14600232131.0004","15104811965.3473","15560293635.2582","16246019201.2059","16883657368.9609","17272896681.25","17928299259.8969","18670566712.2637","18681228021.6297","19737124811.3281",
"Ethiopia","ETH","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38813764753.4861","39962155584.9115","44014396594.1065","47510283246.4528","51838253125.0622","54464784152.526","59148829431.914","60190025549.7642","67087273846.2265","72434186531.3526","78195025878.3042",
"European Union","EUU","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","3886208467829.34","4076484811933.82","4274905990964.61","4493529089257.29","4619966119345.01","4752725693217.73","4968685692268.19","5124036979741.23","5294378386488.14","5491423544108.29","5624068299006.51","5697416730448.01","5759144335037.14","5821697968415.85","5901677381980.88","6035517413690.23","6232037524325.42","6439134116626.45","6637688097492.79","6823104984150.03","7022656674525.38","7176233619758.37","7323680616288.44","7309651572415.82","7420550059115.23","7537871924125.6","7698778261322.73","7835057202791.72","8064578420366.68","8302178360906.56","8535467446719.73","8707647372606.93","8828444008287.49","8962459718400.82","9131700721775.26","9317785495461.46","9528148408628.38","9735373302498.78","9848672204381.3","9831073169212.48","9924005426402.1","9947614400940.51","9885728485769.41","9853897958442.79","9958215851012.54","10148210955085.5","10364195863761.5","10562525327026.2","10739105812091.6","10915156142947.3","10385855759596.3","10811283601882.2",
"Fragile and conflict affected situations","FCS","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503110911182.429","473378296676.951","487701311121.681","525911180912.622","524316255943.621","534425175520.618","514622120947.075","527004398874.44","658389129560.033","715730142880.717","779431589690.941","829902316013.062","918234882959.717","884946648472.192","1082452332970.88","1047935502757.24","1154739845648.46","1210041849245.52","1228322336014.21","1268522816940.71","1374624268227.44","1395702296536.98","1376233164902.57","1361680288164.6","1375101372135.7","1436009234830.88","1470977413404.67","1476206072337.21","1595005099367.66",
"Finland","FIN","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","60787411976.3207","62498138836.0144","67605531787.6062","71537366984.2457","73326592990.464","76371251694.1437","78636634033.4769","79149920215.4765","81159413377.8191","85447836031.8894","88060928616.0156","90038080587.1093","94064502867.1874","97001383488.6718","100205656716.797","104358563466.406","108657925917.578","113649624412.5","118963081645.703","124041322146.094","125347218818.359","123316810228.516","118530371618.359","114951083033.203","117107976092.578","122212844902.344","126193777153.906","130537520120.703","135745573629.297","139625540207.812","142224019397.656","145915368784.766","149532380808.203","154415347039.844","159146310005.469","163629851596.484","168681463787.5","173455697755.859","176767593734.375","173942773914.844","177368949721.094","180838396530.078","181631698246.875","181630588733.984","182204206898.437","184943594225.391","188536196965.234","189650147907.422","193006424401.562","195176631615.625","189884255127.344","196376015050.391",
"Fiji","FJI","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3621853546.91076","","","","","","",
"France","FRA","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","396973095891.531","419853418463.943","450073404357.425","480276719375.921","507149178615.821","527658892202.548","552226314779.55","579561115030.905","604269685066.947","642575081499.146","673102924045.341","711856213301.182","747147502798.561","790797605006.918","816772056245.215","840145838115.222","882849032094.639","906791849840.861","948246943893.511","980358526997.188","997271760651.275","1019514141160.35","1055904601778.7","1069944874958.44","1081441162673.97","1104829392620.84","1142057846135.22","1177914836313.06","1217611700821.12","1250207852584.65","1284828969667.78","1303388181228.29","1325921748957.46","1338803946976.87","1355953908520.32","1372383685246.47","1400795428970.4","1410345659923.1","1446697221019.51","1488705791139.6","1535046585263.65","1567032580384.21","1598375076889.93","1624230608317.58","1657041259989.23","1691383415574.81","1723605026852.83","1764890078069.37","1777283261610.78","1793651910833.73","1824160860261.57","1837823258869.57","1841256363583.82","1856042384757.87","1874015891120.49","1899008978207.03","1930647106641.48","1958485368671.04","1976631142443.12","2007055624654.6","1888607416903.84","1995048095589.33",
"Faroe Islands","FRO","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1935849224.86957","","","","","","",
"Micronesia, Fed. Sts.","FSM","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","571761941.68156","636413428.676054","697024249.816112","874815919.210139","935426739.728004","1052607620.75079","976053538.162797","1225455120.95548","1254418260.54557","1315084662.58054","1387529330.53881","1503994249.77874","1698841416.3564","1841227047.32321","1678168408.90238","1964269037.1231","2254028330.55495","2509964351.05162","2918389963.8721","2686336034.27041","2899802085.12254","3262180453.16054","3059481109.30068","3737729391.70034","3626884243.86161","3463329515.17588","3934227608.38952","3262568023.67351","2973052899.63166","3605180298.86796","3496660573.69231","3470802262.0931","3456436297.68494","3417694489.90253","3154600616.53077","3195794044.67656","3134454630.61822","3135888316.64866","3839249971.8956","3760449811.15529","3809489696.35035","3972684242.82663","4065685470.09192","4087711094.13985","4174112930.09435","4351783871.06992","4683390192.2565","4892926586.81419","5078219762.11964","5354246288.01437","5767626956.94588","6239804831.00124","6619667253.06237","7239630772.86606","7545046899.43773","7573397773.75854","7627332887.08186","7620322910.76234","7127572774.91363","7284484308.46581","7276321135.38659","7260766401.79891",
"United Kingdom","GBR","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","852544467820.642","880113360404.637","932509139008.117","980265956534.428","972330031274.536","985873572992.176","993859950055.743","987641877926.295","1031027126032.14","1068300247282.37","1072192534498.47","1074112025260.29","1084760386946.9","1123074415241.68","1145790783284.24","1177430635161.02","1238180380258.81","1288754977541.25","1364332126253.3","1403654040204.98","1421400626766.03","1409378782213.92","1428682663161.39","1472843889432.78","1515996042963.97","1545729989078.42","1593062240231.66","1656240655377.86","1724241380205.51","1796747892781.96","1870991696404.8","1929266165067.04","1989736238230.81","2062964592169.26","2128739635135.39","2185717938707.03","2207831529688.71","2267512444548.55","2267132904840.47","2223823781315.12","2257608593389.75","2252873649677.27","2289588799003.84","2334606569271.09","2397868054275.31","2461981713831.11","2534695898760.94","2575058932118.27","2626196610213.07","2671992081979.12","2355760569177.42","2538541429867.67",
"Georgia","GEO","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10751068611.4661","11505662539.109","11971665271.229","12298197682.1046","13064160754.4177","13570660556.1186","13156347772.4408","13978804036.487","14694046622.3064","15718907768.9155","17056959546.9969","19347375842.7709",
"Ghana","GHA","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21250859950.2097","22414425941.1926","25755142667.7744","26013659835.8365","30517957488.9057","34114546593.536","35552295229.7825","41204032496.3013","39661439302.73","40030174231.4112","39515261475.9114","40475646809.4533","41949208723.8949","47397969140.3768","47412725846.5866","51161018447.9374",
"Gibraltar","GIB","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5543787914.98101","5977727221.03716","5834692712.58997","6075167602.48768","6273152198.91652","6832340595.50848","7455405508.25811","8586190101.5476","8467539765.44917","9259030549.00672","9775805707.65796","9893006376.96298","10361767066.394","10373208486.3223","10832256477.3183","11287475796.8726",
"Gambia, The","GMB","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","928697420.446595","937762112.633945","910725682.892545","972339315.296417","1070999950.55294","1115482628.44622","1193806823.83895","1119739092.60376","1105734800.03606","1232284805.27476","1229750067.73171","1240191153.29058","1250954395.38234","1351762716.33529","1476231447.22821","1547901433.38004","1571528606.11531","1606972866.29135",
"Guinea-Bissau","GNB","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","645798577.687059","680000563.85188","693462990.863629","670005384.471219","724220013.179714","735822891.067417","748315945.567316","754409625.754183","784610309.98559","804966003.73332","907077790.695108","894404783.512302","898726533.78699","894172873.252307","927171831.181687","1012693716.65006","1104691137.98358","1272462606.18425","1134521143.2595","1170909834.65918","1148206652.71549","",
"Equatorial Guinea","GNQ","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2410460079.52935","3700295591.88889","4154269034.7894","4742926800.51196","5008782409.99706","5499859254.48928","6069119730.8438","6463363871.87258","7811456277.32872","7951429645.46208","8024648361.9996","8003922616.34249","8191998027.60418","8418229654.85877","8622010565.23646","8654335110.2005","8691115650.70101",
"Greece","GRC","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","33724970955.1102","35924714068.0289","37541201787.5264","39538299582.8062","43510692135.5522","46725795984.7103","49926431452.9208","53589654244.4477","57121946970.1931","60867267391.4028","64721424037.2515","68168043728.0242","72221126493.3511","76690803611.2855","77750223104.4117","84249522167.5503","88958712052.2097","96377270283.0535","103147646645.143","109084981867.231","109527796228.47","110374538743.157","112880454601.074","115581593690.149","116553279560.962","117936265188.868","116284583276.675","118789657014.308","123167663958.193","130705264046.098","133638370104.728","136428233611.128","138260682911.026","137988019008.642","139942856456.48","144202814557.341","148835746511.515","153139928686.684","159499011948.757","165101243211.516","169656401640.595","176219069422.969","184261835168.027","191973778564","199103506180.13","205923856112.326","213575459759.255","222954074586.574","227773467948.608","225948378047.713","212573242312.718","195058762513.689","181561610317.574","174070440015.603","173438216270.755","174053441168.606","173194622715.618","176079500467.919","177062044031.879","180498510570.19","170757971528.436","179097043786.064",
"Grenada","GRD","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1738599651.18573","1827804437.02694","1875900277.84479","1946094207.68705","1962017830.66053","2021487687.888","2089894272.29447","2058859456.09106","2062109175.06524","2063246576.7062","2096556196.19154","2101430774.65281","2097043654.03766","2131328189.21525","2158788314.54706","2208833986.74942","2261316948.18241","2251080333.41375","",
"Guatemala","GTM","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","7293622459.92692","7615897933.05869","7944958074.80085","8420190786.73425","8875104539.05496","9157724125.31448","9496475260.38864","9974058208.14841","10393390491.6686","11047652253.4229","11731800923.4405","12281361886.5596","13119095381.4351","13806135433.7325","14327568793.5144","14821075706.8607","15863748115.4495","17116602738.7","17990075972.9889","18784762612.978","19548196005.1319","19864432714.8101","19298325410.3834","19053071248.0332","19293824614.9845","19194705958.5698","19428757699.5984","20242299562.1002","21090648532.9905","21740658933.7962","22148302237.7814","22998471865.783","24222342255.0263","25360875201.362","26541812455.2397","27831330349.1162","28536067234.4133","29735042815.5867","31238332653.2691","32476227951.0916","33759222809.4946","35092325275.3532","36143468966.1336","37338714429.2103","38377138386.5884","39925831816.4264","41831819316.7791","44191702239.3504","46392617827.3469","46877980833.94","48709563293.36","50508812260.6331","52240817560.869","54284366311.3489","56691098433.2824","59329031457.3862","61252849571.6317","63176164085.203","65702833318.3012","68615790680.24","67895210027.73","73602714946.4597",
"Guam","GUM","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","11630986340888.8","12110027569595.6","12748835294999.5","13367703917471.7","13518707356025.3","13906747185479.2","14468111211692.7","14916042374454.4","15482813358749.4","15980312610970.1","16180147539263.9","16434716093188.1","16708417817479.4","17251755990909.7","17767719035762.2","18432688525364.8","19159312666831.2","19832759277031.7","20598158546453.6","21270002315082.3","21873377863619.3","22202392608498.9","22776809897515.6","23172014303973.4","23786713203232.8","24335797167906.6","25004234012742.7","25680282738069.6","26480240407977","27499639636393.1","28497481157817.8","29204806009541.9","29891620261132.5","30564444637137","31411702028727.6","32248065109855.1","33039549118040.4","33871006997759.8","34200267356883","34108976773663.2","34639331948136.4","34962307321222.9","35264737458407.2","35638130137255.3","36262927934495.1","37071223761012.2","37829982165899.2","38593690808125.1","39432487525521.1","40167169797453.7","38643480489530.1","40742474600941.9",
"Hong Kong SAR, China","HKG","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","8448304568.62823","9312692315.17832","10229346874.755","11147327157.4782","12554982482.4366","14077212409.961","14368383034.9829","15754614222.489","17115772087.6431","18841621658.9259","21126904720.1354","22715459569.367","25664824155.0604","25407927694.1995","26410541241.5373","28362527449.1672","32908248111.7197","38324362846.9624","41983831089.1355","46948387397.9177","51058966263.3635","53740196882.5083","57804304779.1469","61113216729.8728","63710219342.0035","69039353938.2937","75843313985.1408","82567657117.2097","85817923568.1098","91059806107.2431","99412170514.6505","108515321893.042","116333768762.921","123566034422.371","125777922698.191","130489241542.221","137269627230.681","130773568950.765","132500050953.067","138079687001.313","140944763278.437","140338663206.995","138962765169.142","147558380218.831","151370935474.142","159513816562.414","172096993628.829","175388164481.053","176203112366.382","186329294343.736","200594260709.875","208697284735.84","217807584143.398","224941561446.062","235345855156.222","240470440671.844","252848078871.746","265893585528.47","265757033399.157","244479881900.819","257367036855.911",
"Honduras","HND","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","2326841937.69444","2427967820.47424","2511136705.86477","2667078613.90184","2875568189.40403","2968376203.52454","3078386197.68057","3136226317.22522","3363050787.36191","3423537312.73169","3608399123.95384","3538461699.33523","3752054627.5066","4056377575.71377","4058267897.07202","4237836908.24295","4910749984.34263","5536407102.71713","5675113480.21715","5698355103.68685","6166896435.7351","5738063389.55911","5477084283.72837","5523345272.45601","6212904719.42487","6470275136.8048","7024719340.94503","7217804969.41673","7355528074.98727","7540241956.14054","7546522550.12922","7394279359.40005","7698019443.44299","8047556312.3643","8297093926.41642","8452317133.74417","8669859714.47736","8803345502.08142","9458339498.10598","9845286002.08475","10411243092.2812","10914711718.0336","11352808064.038","11840455577.3744","12437285005.0592","13280339194.0091","14328406698.1729","15350921481.917","15844820886.45","16040172187.9964","16491839429.5482","16956370024.2299","17627050641.6158","18273872000.7616","18589122744.422","19262134772.0686","20044328714.0636","20970745318.6538","21989652795.9747","22922994037.0108","21784929457.1614","24857751378.8845",
"Heavily indebted poor countries (HIPC)","HPC","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","231029295086.6","229290315156.594","237342183451.69","245808813272.247","255349662021.055","269034970595.025","277803082565.171","287316761622.233","300026963074.002","308987912890.796","323379596203.932","340237932419.432","357716704956.48","375826991523.057","393571077434.4","408448182232.054","424606844278.376","449213931892.23","459498072676.455","477738727777.99","510477670411.486","533018028064.213","562270762404.39","582527601377.751","602999377508.057","625513675953.323","654610021032.48","657860974904.976","694455984524.615",
"Croatia","HRV","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28739674897.7197","28971882031.34","31726860625.6748","31649958881.1404","31140655048.138","31885176082.9018","32817076515.5753","35762627024.6208","37215766606.6857","38808806562.9452","40420901666.588","41320004799.443","43589041022.9089","44543343212.2488","41855336669.1981","41374446100.1627","41818542388.8843","40971358034.1999","40543768967.1392","39914813276.1775","39916596193.3372","40944524346.5027","42125525879.2399","43418327414.8249","45073286091.9266","43905564345.9048","47388004575.5691",
"Haiti","HTI","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7305163417.59646","6854247284.89843","7287332969.66582","7110276319.21369","6730686933.31227","7356541109.58219","6716913755.20166","7758718546.70526","8798319591.06224","9060561301.97468","9344840137.92702","7376374546.39149","11628436563.5658","11739416419.3104","11925676709.9799","12145663495.5568","11958232277.0099","12133249170.9725","12293367892.2431","12697308733.3684","12896690246.7533","14050703224.9482","13176777107.9746","13667319592.3151","13894648050.8831","14640098941.5781","14710874953.5523","15491919416.522","16385687157.2768","17163408268.1573","17868902512.6168","17577160139.3939","17065339382.6592","17392272189.3089",
"Hungary","HUN","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63541824191.5996","63932164123.4013","67411392072.172","65869585705.2079","61584634799.0298","60015880715.6346","60703935274.2699","62338761153.822","65591311429.9267","67827861061.638","70799065629.6707","75904321910.2682","81558139493.2562","82929057664.2532","85093073666.6876","86464976327.495","86023520356.5643","85956775527.3733","82007134866.1541","81240568140.1197","81823171310.1769","80192215370.5709","80785372271.397","83345214037.0347","86063791359.7594","89140683593.9248","93031308565.9564","96898806977.3478","101972487984.749","100988288151.218","105049347999.248",
"IBRD only","IBD","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6072455557156.08","6389738915377.44","6697672431087.34","6909594307124.52","7186924391095.72","7590541589392.12","7859082195683.62","8192223563406.58","8552146089066.19","9093627587040.24","9740956885947.08","10421122394549.5","11283467308654.1","11935678065763.8","12379360570351.1","13197580693248.7","14187992088194.6","14972984029814.3","15728601234516.4","16447670730701.7","17146991048273.8","17945457225658","18860640461359.5","19832655719506.1","20635036173572.2","20132438183308.5","21659058916747.2",
"IDA & IBRD total","IBT","Final consumption expenditure (constant 2015 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6719665848077.18","7083480823508.38","7402512881335.15","7634665001709.08","7923514872292.91","8347835876729.31","8711578292409.6","9094362185730.67","9507446144928.74","10102767616224.9","10837568179048.7","11530085774144.1","12541135951432.3","13179758852634.3","13712047199962.3","14590126523531.6","15618566652042.1","16446447952933.1","17312004626303","18083153889942.1","18843832906723.4","19671150892070.8","20637338913920.2","21708906643521.2","22577222363044.9","22092507112547.6","23786486021112",
