"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bahamas, The","BHS","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2888784237.91413","2909821738.0392","2734521310.64719","2702103459.89911","2813871932.36153","2790434141.19683","2862498819.52955","2965984489.59466","3216444401.15564","3388632168.75212","3552336029.83217","3736860996.56444","3756338446.86524","3756338446.86524","3781712434.28675","4224063764.23681","4133661299.64228","4214025215.16502","4153949384.9898","4062514193.55492","3933478861.45953","3983616083.87009","4233869116.9253","4538923300.05717","4578289070.47698","4328957718.3653","4389400000","4125810354.73768","4063213782.70483","4524243032.49865","4610581217.26987","2536221655.64489","3033052102.57085",
"Bosnia and Herzegovina","BIH","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1941455060.95832","2053753161.32691","1947432435.49759","2202480691.80607","2587443209.52651","2994398695.77545","3556508477.4596","3996861241.8486","4042634023.24922","3914239523.67451","4458339325.20556","4665385029.77034","4670397448.25631","5037326906.71959","5247033512.90048","5760340572.7247","6299962404.30961","7044681258.86022","7540971590.5869","7595544655.5146","6391838956.62036","7963843493.05359",
"Belarus","BLR","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23363619912.941","23106620621.4629","15250368497.2876","11834287284.1321","11692275871.7897","9119975090.15428","9831332030.97553","13164154034.555","12071529458.6413","12916535939.6732","14556936788.6776","16462733305.5796","17846528700.9002","19380030088.6488","21996437570.3778","21402538158.004","23151653125.8741","24448279313.5122","24961716564.0233","23006654983.8883","24771080355.5284","32301515219.6768","35919280853.0021","30675065556.3333","32075707069.0189","32749824186.8642","33601306226.41","36106440839.4471","40779900310.1692","38204706915.3254","35558162032.4115","42993061252.2072",
"Belize","BLZ","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","124599281.136904","186198657.479334","135596755.424923","129296958.419623","180179849.146061","166938833.779471","192509106.26943","224923982.329625","243281534.492056","267745543.847452","292516839.378238","285680051.813472","370163212.435233","380906735.751295","407277202.072539","386278497.409327","406788860.103627","460506476.683938","483946891.19171","539617875.647669","594800518.134715","624101036.26943","683678756.476684","774022020.725389","818461139.896373","900014248.704664","1013797927.46114","926873056.994819","969847150.259068","1012332901.5544","1016727979.27461","1048958549.2228","1160788860.10363","1147115284.97409","1158835492.22798","1131000000","1029913212.43523","1012332901.5544","1111954663.21244","1171532383.41969","821879533.678756","1110489637.3057",
"Bermuda","BMU","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3186804312.30897","3325330000","3569037741.46372","3203833873.06037","3391300286.1253","3280106662.4379","2973312598.65688","2974408291.74182",
"Bolivia","BOL","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","905171097.53601","910487814.734258","982263496.485709","1168586038.14649","1246371176.86958","1294308529.87364","1465254939.42712","1814383585.49445","1823428369.13696","1872270200.40485","1690470050.5267","1885733961.37691","2082201456.89961","2316050875.88145","2292899570.95612","2192010857.08499","2427842650.80334","2379062072.6093","2307908979.63121","2343874921.19089","2231658651.71623","2260514712.34048","1963894817.2832","2001293573.91225","1879905054.06194","1527572278.37336","1819834783.23315","1839941576.85345","1963381529.18676","2446563856.47341","2717359949.78743","2915558756.65959","2948003250.39844","3104382995.54844","3573036232.21727","3898836033.16075","4057466390.69212","3971845008.85781","4229317058.41556","3687761609.7304","4242423497.64856","4597820941.10149","4859585941.26622","5450659961.04136","6356589422.94154","6886494729.17059","7667205148.88787","7904057979.77085","8075934450.00468","7207314491.1015","7917424529.9395","8281084184.43106","9382102796.54678","9766290202.13134","10827442699.6361","10186598887.1356","9604501663.67925","9126725186.46105","9600403107.11329","9425705638.91785","7653686439.43437","8834044943.17203",
"Brazil","BRA","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","6077819401.71005","6393506562.9842","5919941389.75715","7577522238.94231","6551384666.53631","6788338307.12778","7577675458.60224","7340853581.52954","8524893189.24371","10182507689.9333","12572130483.7099","13264807739.7526","16470051380.8665","18817809447.8607","19256936081.3462","21485487145.5802","21422514146.3272","21340687878.4831","24168706108.38","26416369393.2926","32390244207.4542","39306467259.6566","35693467182.8226","40787447632.6414","49753753300.59","53257348207.2062","47625782744.256","56789078104.0156","64209213627.9485","67458779113.7236","64141681438.2394","61044674490.9892","71140892137.3757","79453255114.9806","82636548428.0965","80957653886.7165","80617741437.2806","89501243144.7578","93894147914.3121","99252019890.7058","112016374879.469","122356076534.999","130280861756.178","144632522548.907","165566315242.632","181533818112.404","190315385682.221","202069457335.903","202896428525.826","184134460867.127","205718189636.569","215617238613.041","217143035935.359","221117394229.081","217646557782.884","232489103970.663","234495776842.986","246006690005.791","255977547015.829","249420884275.968","244824295014.195","258997644442.835",
"Barbados","BRB","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1892295050","","","","","","",
"Brunei Darussalam","BRN","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6846507903.42956","6933976212.2528","7542021726.30293","7997703178.71788","7774800177.02784","7996292381.90716","9340764247.46079","9019106755.42201","8562014570.51644","7709904359.8958","8786328304.69711","9830970986.48472","9959072095.87527","10533861744.5737","10772315606.9056","10695398944.2026","10560621409.6751","10948205255.2963","9893084059.32849","9278125679.49787","8789008780.04542","8103687890.16141","7860557957.43016","7955751687.70589","7504224669.77643","7568544757.80057","6751036439.01375","6623100310.64898","6443936383.8573","6627384928.99262","7613596670.01558","8186513896.63151","8903926121.75569",
"Bhutan","BTN","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127304688.389915","146466019.445957","146993643.912398","83536512.8709124","92549837.7072183","136948671.550896","146784743.599031","176027319.388044","189936543.552135","207133067.114158","213907711.544877","210819409.978175","216969441.697141","252253346.958027","322174548.270839","432840943.84262","656478268.37376","759982232.558797","685183509.065563","668828803.479216","719133331.567194","742166936.68339","724350640.967201","752395403.809826","712587440.376959","689952055.979636","653531981.092608","695691105.174322","727553540.521108","832282977.45454","663996480.743155","723236121.030024",
"Botswana","BWA","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","546059143.857784","701339996.669772","829881967.789798","943944097.558265","1005061515.88004","1089097938.70199","1128836101.20712","1388792352.33599","1874977746.37285","2021730584.03749","2199782401.24399","2407238101.13031","2834260421.44932","3264688043.03581","3151099697.39018","3142894640.91093","3253160109.78468","3103553165.88466","3075707916.0706","3286248308.96644","3643963885.70075","4134818103.78524","4669919239.68213","3820294989.85056","4876550720.68197","4915724350.35858","4702169350.38418","5047589696.91146","4694284519.62059","5041145826.38729","5958168957.90814","6144829525.24987","6685312267.03999","5897471172.39471","4008574448.11515","4738171261.78799","4699754268.26227","5488597162.39903","7665837756.87356","7754318370.42419","7183590305.06467","6582438681.93028","6223205476.20348","6962672297.69652","6468954600.16562","5297317394.88818","7034752751.59524",
"Central African Republic","CAF","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139105013.594967","198301655.303749","288346429.358835","307810337.134232","231409393.785036","263149964.469864","289437776.688114","265619088.075109","326539607.703772","156555682.054847","159612148.901811","155077554.734378","146538065.020075",
"Canada","CAN","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","36115119297.552","37789172469.1695","41117444144.2417","46701323982.6036","48804601209.3789","55212813369.2902","61138644347.5379","68655222625.2424","74139928653.5957","80940869323.2267","84880050857.8088","92210976053.4525","101513475537.943","96933233756.0139","88891431325.8312","95797099353.0301","101942699749.499","112102853935.683","116330829640.043","117574865582.478","119588092651.007","117938039660.118","124759211154.828","147990864667.959","154626581393.665","161583621573.467","166743236199.66","181927731422.511","183489916715.359","191830827001.816","194942702144.602","209435163001.2","232044203447.546","261781854582.806","284992086219.534","301303394506.144","327204011752.48","358343980174.958","397147501716.961","432992868886.267","420434097956.093","425602042356.23","418327646547.434","441463895528.005","451493734733.055","455472784542.612","460654416140.774","439722602109.538","382711768091.072","408267856284.192","427977651344.963","440023891722.225","450851882328.272","479358191589.859","495747450357.728","502720953023.551","509985630241.417","528770530275.445","535553222312.166","488999270735.885","495812310300.512",
"Central Europe and the Baltics","CEB","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175565522191.588","192310616547.898","216069160371.54","229531453742.12","231468255064.842","260636169855.577","280453429279.599","297489329695.475","328278643102.724","376728214286.92","424838888480.195","488844220037.375","550068472952.341","581499650656.752","522045375995.995","592279802916.114","646305355275.671","668916917112.206","704331478078.422","748762015430.271","793676782540.777","850290753679.926","914799263665.486","962451154334.073","1003717509634.55","946601169040.687","1058765600517.82",
"Switzerland","CHE","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","73411632108.9724","76265568402.2871","81120964973.3008","87495990985.8299","88397884003.4343","82591174295.5599","90275798658.8939","99047636551.3699","102729337242.038","105262050553.356","110599281077.821","127361844451.169","124806233771.253","121329690843.162","140418244896.984","151658832889.721","153956411755.455","150399444365.929","161877075611.026","171308032692.062","174667394418.982","171940462875.701","178725872993.269","177645552781.575","180020567688.337","185018059701.169","190603000767.249","218793022965.89","224541091677.355","231994084364.644","260143864718.526","260405490742.092","255825394607.912","252814192171.13","277693095474.096","295669471881.849","314685201372.309","350193360150.557","364774212450.651","333004944791.022","374982852949.083","390134411458.886","392818637477.025","448488741874.31","425910692646.092","443048390064.017","469532418025.005","467762504218.04","483539498802.386","480260186425.717","455409206565.588","511867391506.344",
"Channel Islands","CHI","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","2521975388.38841","2646676382.87275","2715735675.24577","2858835009.5924","3122667165.61784","3096294394.47775","3220456468.85774","3325784457.85383","3393353919.54509","3514340600.48648","3587198144.17909","3616473096.35733","3070558414.28351","3156468263.14726","4605880084.85329","4714275212.01968","5861786332.23713","6558954474.84702","7292368897.10621","8325282596.61251","9517447138.26661","8669373745.41042","9076619927.4651","9079287689.88657","9284685071.30348","10428620617.1005","11481268183.7224","12255136461.2044","13671303519.491","15873886323.4897","17241768138.3475","19385503662.623","22085287109.7076","22865827362.143","25524574701.0635","28328096967.8022","31666554628.149","35655581010.7764","37947611404.2503","40601811355.444","43067037319.6078","46344993764.8581","47847987565.0761","51202353788.9468","58890136420.7928","60817973068.7114","63995701477.8223","68316970013.94","67972520757.66","65115760799.8584","66332639014.5609","69776769250.2672","70002250853.1239","72144433513.1949","72477324039.7148","70787389826.3311","71210951174.715","70526150686.8696","73971458622.752","72086014237.033","71274332132.9337","70190667890.3296",
"China","CHN","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2362092880957.64","","","","","","",
