"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Benin","BEN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1699981689453","","","","","","","42.4300003051758","","","",
"Burkina Faso","BFA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2200012207031","","","","71.1100006103516","","","",
"Bangladesh","BGD","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5800018310547","","","","85.8399963378906","","","80.0899963378906","","","77.5199966430664","79.6399993896484","","","","",
"Bulgaria","BGR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5800018310547","76.1999969482422","76.0699996948242","76.1699981689453","77.3099975585938","76.0199966430664","73.4100036621094","74.4700012207031","75.5400009155273","74.9100036621094","74.6900024414063","73.3300018310547","73.3899993896484","73.5800018310547","73.7399978637695","74.4400024414063","73.9400024414063","74.6999969482422","74.5","75.9700012207031","75.3199996948242","76.3099975585938",
"Bahrain","BHR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0500030517578","","","","","72.9499969482422","79.6699981689453","80.4599990844727","81.2600021362305","79.7399978637695","83.7099990844727","79.7600021362305","81.2399978637695","81.379997253418","78.9599990844727","78.9199981689453","77.4800033569336","76.5599975585938","74.5999984741211","79.6699981689453","75.8499984741211",
"Belarus","BLR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9599990844727","83.7600021362305","83.6999969482422","83.3899993896484","83.370002746582","82.8499984741211",
"Belize","BLZ","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.7099990844727","83.75","85.7099990844727","85.6399993896484","84.5400009155273","82.7900009155273","","85.4300003051758","","",
"Bermuda","BMU","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.5999984741211","81.0299987792969","84.5","88.629997253418","","71.5999984741211","87.0699996948242","85.9599990844727","87.0699996948242","82.3099975585938","88.1800003051758","","81.7099990844727","85.5500030517578","81.7699966430664","81.9499969482422","80.129997253418","78.0999984741211","77.8899993896484","79.5","82.0500030517578","78.4100036621094","83.6999969482422",
"Brazil","BRA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6900024414063","85.7900009155273","86.3000030517578","85.75","84.8399963378906","","84.2300033569336","84.8399963378906","84.2300033569336","83.8899993896484","84.5400009155273","84.3000030517578","84.3600006103516","83.9599990844727","84.3300018310547","","82.9599990844727","81.6800003051758","81.4800033569336","82.879997253418","82.9700012207031","83.1999969482422","83.1800003051758","82.9000015258789","83.1500015258789","79.4000015258789","80.5299987792969",
"Barbados","BRB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2799987792969","81.879997253418","82.2600021362305","80.5899963378906","79.9100036621094","","",
"Brunei Darussalam","BRN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.5800018310547","","","81.9100036621094","84.120002746582","81.120002746582","83.1699981689453","81.379997253418",
"Bhutan","BTN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8199996948242","63.0400009155273","","","86.3099975585938","88.3499984741211","87.0100021362305","91.120002746582",
"Botswana","BWA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1399993896484","","","87.5699996948242","72.4400024414063","","","","","","","","","77.120002746582","78.9700012207031","",
"Central African Republic","CAF","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4599990844727","81.1999969482422","80.3499984741211","80.1900024414063","79.4199981689453","79.2399978637695","78.8199996948242","78.4800033569336","78.7900009155273","78.5500030517578","78.5599975585938","78.4499969482422","78.5999984741211","78.9899978637695","78.6100006103516","78.1900024414063","77.8099975585938","77.7300033569336","77.6399993896484","77.7099990844727","77.1699981689453","76.6900024414063","76.4599990844727","76.2600021362305","75.75","75.75","75.3499984741211","75.0500030517578","74.6500015258789","74.6699981689453","72.7799987792969","73.7799987792969",
"Central Europe and the Baltics","CEB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6666954205582","82.7653594277954","82.1358980394579","80.6226356059089","80.1600710025426","79.6622944201757","79.0943694641873","79.8924678235352","80.1227292256278","78.6054295520861","78.2676306147053","78.1603178759166","78.5068886112315","77.9349208410082","77.6728475928132","77.7867263588107","77.9291315102714","78.1634200539941","78.5378338527284","78.5446915958014","78.7402710042334","78.8873552195776","78.9243159964406","78.3585182544711","79.267026832363",
"Switzerland","CHE","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3399963378906","80.129997253418","79.9700012207031","79.3199996948242","80.5699996948242","83.7600021362305","84.379997253418","83.9199981689453","83.5299987792969","83.3300018310547","84.7200012207031","83.870002746582","83.9100036621094","83.5100021362305","83.8099975585938","83.5800018310547","83.120002746582","83.120002746582","83.0699996948242","81","81.2799987792969","81.620002746582","81.3000030517578","80.6900024414063","80.5699996948242","80.9899978637695","81.0400009155273","81.3600006103516","81.6900024414063","81.2699966430664","80.5500030517578",
"Channel Islands","CHI","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3899993896484","","89.7099990844727","","","87.9499969482422","","","86.1900024414063","","","83.5999984741211","83.8600006103516","84.4800033569336","85.129997253418","84.3300018310547","82.9400024414063","83.9899978637695","83","82.5","82.620002746582","83.2200012207031","81.0800018310547","83.5400009155273",
"China","CHN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3600006103516","83.3099975585938","","","64.9400024414063","42.0099983215332","","76.379997253418","","",
"Cameroon","CMR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1100006103516","","","","","","","77.3600006103516","","","","","","","",
"Congo, Dem. Rep.","COD","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.0500030517578","","","","","","","63.7099990844727","","","","","","","","61.0200004577637","",
"Congo, Rep.","COG","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9100036621094","","","","36.4799995422363","","","","","","","","","","","","",
